tipo,artista,genero,nombre,año,id
album,Paul McCartney,rock,Egypt Station (Explorer's Edition),2019,3UdA4CPd2ktoIbzo1UREWc
album,Weezer,rock,Weezer (Black Album),2019,49cHEhh4pSeWvV0HW3OYo6
album,Weezer,rock,Weezer (Teal Album),2019,65sHj9PvsbyD0uugGHjueN
album,Chicago,rock,Chicago Christmas (2019),2019,6BVWek3XpRMwAEbb5AZCe0
album,Chicago,rock,Live,2019,0CSgSY6s79naUI0wBlaIHi
album,ZZ Top,rock,Goin' 50 (Deluxe Edition),2019,6UrpoekKiXvREznD2aAQkY
album,ZZ Top,rock,Goin' 50,2019,5NLRTVJbkSYzcsBphObMMg
album,Gustavo Cerati,rock,"Fuerza Natural Tour, en vivo en Monterrey, MX, 2009",2019,7vcORBIdIHJ38tOAQn1J4S
album,Cage The Elephant,rock,Social Cues,2019,2VuZJsJBPLwg9BeQFQle8G
album,The Black Keys,rock,"""Let's Rock""",2019,0aA9rYw8PEv9G7tVIJ9dKg
album,Snow Patrol,rock,Reworked,2019,13VzURK9KxMXgmiL8AWp8L
album,Survivor,rock,Sucker Punch (Live 1986),2019,1drnZ1jNgDr4hHEkApwiHi
album,Los Enanitos Verdes,rock,Obras Cumbres,2019,5F3sqMJ5K2yHZN0xqhCwC8
album,ONE OK ROCK,rock,Eye of the Storm,2019,1obI3635eoYwWYhGs2vEeP
album,Jimi Hendrix,rock,Songs For Groovy Children: The Fillmore East Concerts,2019,1kCKuBSxO5w8MPN31pP9K9
album,Ramones,rock,It's Alive (Live; 40th Anniversary Deluxe Edition),2019,66WJlKvZEWvs9HoKMYTlhx
album,AJR,rock,Neotheater,2019,29Xikj6r9kQDSbnZWCCW2s
album,Khruangbin,rock,Hasta El Cielo,2019,1Rsx5dQQpFp7qhhMhCWQTn
album,back number,rock,MAGIC,2019,4dERKKPWhbvX7zxFTzNzNn
album,Def Leppard,rock,When The Walls Came Tumbling Down – Live In Oxford,2019,7BjS0iXauevs0pVl0GdZXf
album,Def Leppard,rock,Too Many Jitterbugs - B-Sides and Rarities,2019,5sMy33lwnCmqSnLmnMNote
album,Def Leppard,rock,Raw - Early BBC Recordings,2019,584A7mxmZRYMbV6xNp7LFN
album,TOOL,rock,Fear Inoculum,2019,7acEciVtnuTzmwKptkjth5
album,Whitesnake,rock,Slip of the Tongue (Super Deluxe Edition; 2019 Remaster),2019,1pJOaeAojUYs43sa15Q6nJ
album,Whitesnake,rock,Flesh & Blood (Deluxe Edition),2019,2Kdi4wwFUSF3ivK27sMQAi
album,Whitesnake,rock,Slide It In (The Ultimate Edition; 2019 Remaster),2019,4tbNTPOYzfD13oC1UpSHoQ
album,The Doobie Brothers,rock,Live from the Beacon Theatre,2019,4yMCP7luwPcVplJdFmfOgj
album,Two Door Cinema Club,rock,False Alarm,2019,4XgX7TI2RY3vzjKhKJrkGq
album,The Who,rock,WHO (Deluxe),2019,2WuaYvGgx9MS1Vj37aBiyU
album,Iggy Pop,rock,Free,2019,7BLKzTgaj5fHkNpSPGwjwh
album,RADWIMPS,rock,Weathering With You -Complete Version-,2019,4hAlZU3JXoThQ3jnF4CGiZ
album,RADWIMPS,rock,Weathering With You,2019,2BcCxJ3EWhsd4IyN8XJA3q
album,The Kooks,rock,"Live at the Moth Club, London, 05/09/2018",2019,0VFkg1LxH6dptwytI8W8YF
album,Air Supply,rock,The Lost in Love Experience,2019,0qh30KRbzXoUHL7NHxTQ8S
album,No Te Va Gustar,rock,Otras Canciones,2019,72SqrtijWJKq6ukitktd1D
album,LiSA,rock,LiVE is Smile Always～ASiA TOUR 2018～[eN] at 大阪城ホール,2019,4Qnvx699mcQtrxIJ0j4O41
album,Joe Cocker,rock,The 1968 Sessions (Live 1968),2019,4IudcrD3c29RXlA9IGqBuV
album,The Animals,rock,On Air 1964-67 (Live 1964-67),2019,5oH3myu3spjfIRxly3dHLH
album,Richard Marx,rock,Repeat Offender Revisited,2019,6ERma1Iev9m8N1Rd9kuDyf
album,Richard Marx,rock,Days In Avalon,2019,7mXRY5e73IK6Um5OQcXFdO
album,Richard Marx,rock,A Night Out With Friends (Live),2019,7dK29fPYNzIHp0L9SVCNew
album,Men At Work,rock,Hard Labour (Live 1982),2019,5LjDR4vfSFgtlQHD7FTwyI
album,Simple Minds,rock,Live in the City of Angels (Deluxe),2019,40DIjUGXjCHyQh04zmUndO
album,Metallica,rock,S&M2,2020,7Hc3m7konwS0ugyN8vJhNg
album,Bunbury,rock,Curso de levitación intensivo,2020,4vHwhKTGMrhMO4ABT6gc8H
album,Bunbury,rock,Posible,2020,6y51xN4nZ30u9695vunGAP
album,Pink Floyd,rock,Delicate Sound of Thunder (2019 Remix) [Live],2020,2lK80Nb29iqCzaRiERvNDS
album,The Killers,rock,Imploding The Mirage,2020,1uROBP2G4MP0O4w1v5Cpbg
album,Green Day,rock,No Fun Mondays,2020,6pjuzPdAkJPdNBiKzcloXL
album,Green Day,rock,Father of All...,2020,7ij8wQxCAexZiXZbMOHcxE
album,David Bowie,rock,I'm Only Dancing (The Soul Tour 74) [Live],2020,5ScPukrNF9Omj4gJBZ0YbV
album,David Bowie,rock,No Trendy Réchauffé (Live Birmingham 95),2020,7B4qOISwglvyQKodBynWBd
