tipo,artista,genero,nombre,año,id
album,Ane Brun,country,How Beauty Holds The Hand Of Sorrow,2020,6mwNo8VXEexlUCGN88j3xX
album,Ane Brun,country,After The Great Storm,2020,4WPlykK9LywNb2wRJQzJYE
album,Dustin Lynch,country,Tullahoma,2020,2jGU6wUOYlyscEVAh6dtg5
album,Lee Brice,country,Hey World,2020,7zhKZcqIJkkeqrswshd15r
album,Conway Twitty,country,A Moment in Time: An Evening with Conway Twitty & Orchestra (Live),2020,3Qvj56N8wHxb5sDwgBldlA
album,49 Winchester,country,III,2020,5JOdyeaF4D52A5feHOMN7p
album,George Jones,country,Grand Ole Opry's New Star,2020,3q1pNuqByDW7pOk6uIKOod
album,George Jones,country,"The Complete George Jones, Vol. 3",2020,27EW8EcWQc0I1kVlGaymvI
album,George Jones,country,"The Complete George Jones, Vol. 2",2020,6zImy6PvT8jv2Cj4eNiOdQ
album,George Jones,country,"The Complete George Jones, Vol. 1",2020,4yrR8kKdmAkkjMIotPzjdI
album,George Jones,country,White Lightning,2020,6xkwkPKsulTK6TuNh2BudI
album,George Jones,country,Let's Spend an Evening with George Jones,2020,1UWlK9pXjuV9kYRCAgAszx
album,George Jones,country,Anthology: The Deluxe Collection (Remastered),2020,1SQfqgTkzn102uxIKCbN12
album,George Jones,country,Numero Uno Country,2020,7EqQwl5PWdt1BGvx66czd1
album,George Jones,country,The Various Singles of George Jones,2020,1ZQxkh7IknNe7yxmXaWZDg
album,George Jones,country,The Fabulous Country Music Sound of George Jones,2020,0AB94LvJBzidp66I6mB6Bq
album,George Jones,country,George Jones Sings Bob Willis,2020,2WhXmvUyQ7mRvkhWMBfIdM
album,The Steeldrivers,country,Bad For You,2020,4Ciw110gdWtwcleY7KQMRI
album,Corey Kent,country,From the West,2020,4wKMRAcoYuhOn5jhpuW1Ue
album,Justin Moore,country,Live at the Ryman,2020,2whvNZuhYac09csrAN05CI
album,Reba McEntire,country,Rumor Has It (30th Anniversary Edition),2020,164LWFbi9ynXhbbYPOseKo
album,Upchurch,country,Everlasting Country,2020,7mFiNeWbo3Cz01uHw2hfaZ
album,Brent Cobb,country,Keep 'Em on They Toes,2020,0NrDp8wKKFdhyHSMlcHBnD
album,Brent Cobb,country,No Place Left to Leave (2006),2020,2dUlzOFbYohtRpYHXklj0K
album,Ryan Adams,country,Wednesdays,2020,2gK2hMSg8rNam7mHpmy3Ek
album,Jeff Tweedy,country,Love Is The King,2020,4luinFPZgIsSXjsKqb42LI
album,Jeff Tweedy,country,Showbiz Kids (Soundtrack to the HBO Documentary Film),2020,1XxXW0gpZkFw9krv7DAILO
album,Jeff Tweedy,country,Chicago 2017,2020,0x5Bsyh5DbFSChrkSIE0sn
album,Charley Crockett,country,Welcome to Hard Times,2020,6zo8AF0lCWc216j4GTYARj
album,Charley Crockett,country,"Field Recordings, Vol. 1",2020,2C4pCAR41BjNeDEEn1M7tM
album,Gabby Barrett,country,Goldmine,2020,4Iqfx63CZhFGGIHiAvLxXY
album,John Michael Montgomery,country,Life's a Dance: The Atlantic Albums 1992-2000,2020,27HDhaZ1H33h9iQHTnEXVm
album,John Michael Montgomery,country,Sold: The Atlantic Singles 1992 - 2000,2020,3oJcZT5UJcv18hx0fi2XvU
album,Steve Earle,country,Ghosts of West Virginia,2020,3QM2ypoX90glMEFVy5mCka
album,Little Big Town,country,Nightfall,2020,4qs02AtQxPiPkklCBD7y8q
album,Josh Meloy,country,Oklahoma,2020,0WiOb4EttRiuPO0C9Ofoxh
album,Shelby Lynne,country,Shelby Lynne,2020,6L9MAc8jkcsZLYFxMRmVYK
album,Ethel Cain,country,Inbred,2021,013WXRAOja0kZ6gnlTCwJ5
album,Florida Georgia Line,country,Life Rolls On (Deluxe),2021,40g5hYGdp9TDQriLdIh7p9
album,Florida Georgia Line,country,Life Rolls On (Deluxe / Big Machine Radio Release Special),2021,0ZBVckb7D7y6vbYfgkFMCu
album,Florida Georgia Line,country,Life Rolls On,2021,6dfdmMDGw988CzNEFdnIcY
album,Treaty Oak Revival,country,No Vacancy,2021,21fAzUzwhkiSEHCzhtSC2x
album,Cody Johnson,country,A Cody Johnson Christmas,2021,0cLuZfaaFMtFmMIadVO0z8
album,Cody Johnson,country,Human The Double Album,2021,3og8X1LYiVq3nPdMxpM9Wb
album,Eric Church,country,Soul,2021,4MRgsu0MBuBHzMhTLBgnNz
album,Eric Church,country,Heart,2021,5aWReU8nqP0WiJPRwiNTyt
album,Willie Nelson,country,The Willie Nelson Family,2021,2gSxAG6hqMBsvyBZ0ZnJwt
album,Willie Nelson,country,Texas Willie,2021,5T1yfNWRZKRQSIWFkxtAre
album,Willie Nelson,country,Highway Call (Live '79),2021,7iqCeK6KpIR6HEpOCKfp3Q
album,Willie Nelson,country,That's Life,2021,3i0UVz6teoPDfy3JhK74Tr
album,Zac Brown Band,country,The Comeback,2021,3HAqDprp8YxHEguHkCcfOC
album,Lainey Wilson,country,Sayin’ What I’m Thinkin’,2021,2WBvIseHSAwsPP4YbNgZXR
album,Jordan Davis,country,Buy Dirt,2021,2y9DFhTWC7QQJMvygK0TzO
album,Jason Aldean,country,MACON,2021,4MJPulC5XmELvmbrs1XHC9
album,Alan Jackson,country,Where Have You Gone,2021,5AOdiY7XlBfcv7sfexeEjc
album,Blake Shelton,country,Body Language (Deluxe),2021,6ObNVnYp53VJNtIcdo03WJ
album,Blake Shelton,country,Body Language,2021,0s1A44tg1Y21SLHDylmugR
album,John Denver,country,Shelter From The Storm (Live 1982),2021,5QiHABqWAdWqctFczxUrJK
album,Kacey Musgraves,country,star-crossed,2021,6y9LbrjY2TpaLvtbE7FTkc
album,Riley Green,country,Behind The Bar,2021,5okzhzPKByC8n0NxBYD2e5
album,Thomas Rhett,country,Country Again (Side A),2021,3W2BTPUHJX51hweWPNRenv
album,Thomas Rhett,country,Country Again (Side A / Big Machine Radio Release Special),2021,7lzkTI4eeOk55C0kMj5waG
